Frame, Changed Pixels
10144, 14645
10145, 26893
10146, 23478
10147, 14523
10148, 18697
10149, 15724
10150, 17216
10151, 16769
10152, 10534
10153, 18278
10154, 9578
10155, 14767
10156, 17122
10157, 19470
10158, 10882
10159, 15377
10160, 12504
10161, 16652
10162, 10287
10163, 17277
10164, 18018
10165, 13767
10166, 14613
10167, 14549
10168, 9455
10169, 13633
10170, 11941
10171, 21289
10172, 11530
10173, 14413
10174, 11046
10175, 15952
10176, 12263
10177, 6950
10178, 13046
10179, 8818
10180, 20320
10181, 13549
10182, 16936
10183, 10609
10184, 11141
10185, 17647
10186, 21293
10187, 18256
10188, 13713
10189, 12365
10190, 10803
10191, 17234
10192, 13599
10193, 16180
10194, 16033
10195, 21819
10196, 15232
10197, 16474
10198, 10727
10199, 17423
10200, 9370
10201, 20174
10202, 27290
10203, 33445
10204, 17771
10205, 25423
10206, 14412
10207, 20545
10208, 15116
10209, 17861
10210, 25077
10211, 24798
10212, 13975
10213, 10580
10214, 13487
10215, 15618
10216, 13767
10217, 14842
10218, 16210
10219, 26716
10220, 15501
10221, 29540
10222, 22040
10223, 18173
10224, 13747
10225, 16512
10226, 16619
10227, 12868
10228, 14915
10229, 15449
10230, 17497
10231, 21739
10232, 13307
10233, 11139
10234, 18455
10235, 17398
10236, 12064
10237, 11522
10238, 15898
10239, 15626
10240, 14892
10241, 10811
10242, 11866
10243, 15642
10244, 16738
10245, 13977
10246, 25304
10247, 14104
10248, 16640
10249, 15587
10250, 27246
10251, 13406
10252, 12494
10253, 12907
10254, 16728
10255, 14446
10256, 25435
10257, 16881
10258, 20713
10259, 13408
10260, 13410
10261, 10972
10262, 19793
10263, 11959
10264, 14439
10265, 11735
10266, 18429
10267, 9406
10268, 9142
10269, 19434
10270, 17783
10271, 21444
10272, 20809
10273, 15310
10274, 24584
10275, 27848
10276, 11399
10277, 14542
10278, 12886
10279, 21616
10280, 14140
10281, 21062
10282, 11423
10283, 14144
10284, 19400
10285, 19403
10286, 21572
10287, 13147
10288, 19202
10289, 21773
10290, 18877
10291, 19572
10292, 19392
10293, 25863
10294, 13704
10295, 11491
10296, 14890
10297, 14068
10298, 16506
10299, 15464
10300, 12151
10301, 21121
10302, 10078
10303, 25275
10304, 24284
10305, 11653
10306, 23274
10307, 13244
10308, 15595
10309, 16826
10310, 11275
10311, 14374
10312, 13519
10313, 19509
10314, 15998
10315, 14390
10316, 13184
10317, 14160
10318, 16032
10319, 13050
10320, 14636
10321, 11739
10322, 11856
10323, 17620
10324, 16844
10325, 12408
10326, 11578
10327, 14783
10328, 11291
10329, 14344
10330, 15968
10331, 15767
10332, 22195
10333, 11428
10334, 17082
10335, 11352
10336, 12752
10337, 11597
10338, 11035
10339, 12360
10340, 16909
10341, 16934
10342, 17165
10343, 17095
10344, 18677
10345, 15324
10346, 26904
10347, 38351
10348, 30414
10349, 15081
10350, 13907
10351, 22443
10352, 11134
10353, 10808
10354, 9110
10355, 11828
10356, 12307
10357, 12269
10358, 15635
10359, 12229
10360, 17325
10361, 11098
10362, 9960
10363, 15118
10364, 11299
10365, 10063
10366, 12457
10367, 10114
10368, 17136
10369, 14702
10370, 14465
10371, 12314
10372, 16555
10373, 20230
10374, 21574
10375, 15733
10376, 21142
10377, 24456
10378, 20842
10379, 17934
10380, 14982
10381, 16346
10382, 14508
10383, 16142
10384, 14657
10385, 13123
10386, 13813
10387, 13404
10388, 12531
10389, 9990
10390, 12176
10391, 13117
10392, 9657
10393, 14141
10394, 16984
10395, 13923
10396, 13018
10397, 13713
10398, 17900
10399, 17092
10400, 13267
10401, 18630
10402, 11067
10403, 12228
10404, 20261
10405, 18336
10406, 11845
10407, 14867
10408, 12613
10409, 14095
10410, 16501
10411, 12490
10412, 11869
10413, 14602
10414, 17844
10415, 23199
10416, 11886
10417, 23861
10418, 12682
10419, 11284
10420, 12263
10421, 9873
10422, 12830
10423, 12750
10424, 16611
10425, 23003
10426, 17963
10427, 14584
10428, 12840
10429, 11043
10430, 10551
10431, 12028
10432, 15282
10433, 19644
10434, 11039
10435, 16023
10436, 13644
10437, 8359
10438, 11161
10439, 13706
10440, 10843
10441, 11939
10442, 9911
10443, 9349
10444, 10438
10445, 10151
10446, 14040
10447, 23473
10448, 19523
10449, 16842
10450, 13711
10451, 14735
10452, 12941
10453, 14357
10454, 14384
10455, 12193
10456, 13749
10457, 11269
10458, 11068
10459, 11434
10460, 16374
10461, 12906
10462, 20210
10463, 11385
10464, 16417
10465, 13485
10466, 14982
10467, 9530
10468, 11476
10469, 11686
10470, 18265
10471, 9189
10472, 9067
10473, 8397
10474, 9452
10475, 8647
10476, 11459
10477, 13129
10478, 15904
10479, 14241
10480, 10217
10481, 10315
10482, 13555
10483, 10383
10484, 19507
10485, 15782
10486, 10679
10487, 10192
10488, 10269
10489, 9390
10490, 9689
10491, 13070
10492, 12050
10493, 12396
10494, 16540
10495, 15887
10496, 14266
10497, 23556
10498, 15129
10499, 14119
10500, 11924
10501, 9470
10502, 13138
10503, 13842
10504, 15490
10505, 14641
10506, 18259
10507, 16852
10508, 11408
10509, 8494
10510, 19570
10511, 12373
10512, 19018
10513, 20197
10514, 24281
10515, 16178
10516, 25065
10517, 19678
10518, 13017
10519, 13905
10520, 13372
10521, 20990
10522, 20537
10523, 18890
10524, 10736
10525, 11010
10526, 12882
10527, 10047
10528, 17131
10529, 9595
10530, 10002
10531, 9239
10532, 11929
10533, 16742
10534, 16035
10535, 13648
10536, 11158
10537, 20692
10538, 15037
10539, 17868
10540, 16085
10541, 26507
10542, 18966
10543, 14032
10544, 12793
10545, 18635
10546, 17499
10547, 9564
10548, 13555
10549, 13163
10550, 11438
10551, 13622
10552, 21344
10553, 22513
10554, 11953
10555, 15735
10556, 20362
10557, 17528
10558, 21278
10559, 20042
10560, 12759
10561, 19552
10562, 19997
10563, 11226
10564, 15103
10565, 12781
10566, 18353
10567, 20780
10568, 18212
10569, 13798
10570, 13196
10571, 15083
10572, 21748
10573, 22904
10574, 12143
10575, 14359
10576, 19199
10577, 25844
10578, 19229
10579, 24405
10580, 27218
10581, 30028
10582, 24133
10583, 14829
10584, 16937
10585, 16954
10586, 11884
10587, 14040
10588, 11046
10589, 14285
10590, 18786
10591, 9225
10592, 12496
10593, 13966
10594, 22079
10595, 21934
10596, 16754
10597, 10614
10598, 15197
10599, 9605
10600, 13575
10601, 11263
10602, 11596
10603, 10753
10604, 16007
10605, 11115
10606, 10269
10607, 12160
10608, 9868
10609, 12180
10610, 11713
10611, 8166
10612, 16273
10613, 12303
10614, 14011
10615, 16096
10616, 9437
10617, 17057
10618, 11264
10619, 18241
10620, 15949
10621, 17151
10622, 17296
10623, 14639
10624, 15615
10625, 17358
10626, 23483
10627, 13848
10628, 15999
10629, 12846
10630, 8685
10631, 19084
10632, 10173
10633, 17957
10634, 12861
10635, 8321
10636, 13947
10637, 9250
10638, 16264
10639, 17551
10640, 11177
10641, 12215
10642, 16560
10643, 17846
10644, 11678
10645, 11303
10646, 9984
10647, 11194
10648, 10820
10649, 11193
10650, 16120
10651, 17460
10652, 12778
10653, 16285
10654, 12831
10655, 10374
10656, 13849
10657, 13628
10658, 19870
10659, 15014
10660, 15177
10661, 16540
10662, 17535
10663, 11229
10664, 12957
10665, 20513
10666, 14278
10667, 10967
10668, 11112
10669, 10240
10670, 14569
10671, 15127
10672, 14203
10673, 11586
10674, 20243
10675, 16020
10676, 9366
10677, 21781
10678, 12563
10679, 30516
10680, 21086
10681, 11227
10682, 17365
10683, 18158
10684, 17667
10685, 10348
10686, 22049
10687, 18280
10688, 12161
10689, 12706
10690, 12110
10691, 10801
10692, 13273
10693, 24865
10694, 13385
10695, 15649
10696, 11725
10697, 13245
10698, 11882
10699, 9922
10700, 15631
10701, 10324
10702, 14759
10703, 11939
10704, 20167
10705, 11359
10706, 18748
10707, 20448
10708, 19410
10709, 20404
10710, 17269
10711, 12822
10712, 13946
10713, 14339
10714, 16260
10715, 10473
10716, 10243
10717, 9627
10718, 8389
10719, 11943
10720, 13451
10721, 11146
10722, 11660
10723, 10122
10724, 14771
10725, 12758
10726, 11823
10727, 15544
10728, 9745
10729, 12876
10730, 9741
10731, 12362
10732, 14474
10733, 16616
10734, 14656
10735, 9056
10736, 15210
10737, 8664
10738, 11590
10739, 9239
10740, 13026
10741, 9005
10742, 12504
10743, 8597
10744, 18906
10745, 10615
10746, 15456
10747, 14930
10748, 13402
10749, 12187
10750, 12597
10751, 15926
10752, 15503
10753, 19156
10754, 13641
10755, 7510
10756, 8992
10757, 6997
10758, 8919
10759, 18150
10760, 12717
10761, 17007
10762, 11253
10763, 15393
10764, 9990
10765, 9794
10766, 15834
10767, 9609
10768, 25604
10769, 18404
10770, 18770
10771, 25883
10772, 22180
10773, 14457
10774, 18044
10775, 13960
10776, 17852
10777, 12984
10778, 13879
10779, 14758
10780, 17833
10781, 11301
10782, 14966
10783, 17171
10784, 7830
10785, 15672
10786, 8206
10787, 11465
10788, 8701
10789, 12020
10790, 10817
10791, 10615
10792, 10270
10793, 19187
10794, 11744
10795, 16836
10796, 15229
10797, 12151
10798, 15340
10799, 11126
10800, 11252
10801, 12324
10802, 23601
10803, 14264
10804, 19453
10805, 14043
10806, 11027
10807, 9808
10808, 9022
10809, 13158
10810, 9304
10811, 10779
10812, 13101
10813, 15470
10814, 10692
10815, 9056
10816, 9807
10817, 16867
10818, 11381
10819, 13122
10820, 15771
10821, 10696
10822, 19498
10823, 11900
10824, 9728
10825, 10944
10826, 17655
10827, 12812
10828, 12523
10829, 14468
10830, 10745
10831, 9997
10832, 20406
10833, 9813
10834, 9477
10835, 8572
10836, 8075
10837, 7257
10838, 12696
10839, 16820
10840, 15008
10841, 11951
10842, 12104
10843, 8690
10844, 9201
10845, 10877
10846, 15014
10847, 10879
10848, 9180
10849, 10333
10850, 10832
10851, 16950
10852, 10806
10853, 9684
10854, 11517
10855, 10767
10856, 20769
10857, 16453
10858, 10380
10859, 10814
10860, 17143
10861, 14113
10862, 7153
10863, 9226
10864, 12649
10865, 10857
10866, 15013
10867, 11916
10868, 11709
10869, 11251
10870, 8216
10871, 15177
10872, 9524
10873, 10609
10874, 10838
10875, 7842
10876, 12180
10877, 9787
10878, 10696
10879, 10270
10880, 21119
10881, 18773
10882, 8790
10883, 15177
10884, 12079
10885, 9768
10886, 9064
10887, 9194
10888, 12323
10889, 14399
10890, 10818
10891, 13047
10892, 11365
10893, 8088
10894, 9323
10895, 20532
10896, 11686
10897, 18642
10898, 15686
10899, 13525
10900, 11674
10901, 11638
10902, 21626
10903, 12561
10904, 16386
10905, 16782
10906, 9745
10907, 19255
10908, 15686
10909, 13671
10910, 17965
10911, 9191
10912, 15604
10913, 19284
10914, 17771
10915, 17593
10916, 12453
10917, 8545
10918, 12367
10919, 11408
10920, 11888
10921, 10027
10922, 10649
10923, 10268
10924, 7001
10925, 7970
10926, 9607
10927, 6802
10928, 9024
10929, 8887
10930, 7360
10931, 11244
10932, 10088
10933, 8819
10934, 8230
10935, 8103
10936, 13069
10937, 9975
10938, 12464
10939, 12172
10940, 11713
10941, 10866
10942, 14689
10943, 9398
10944, 12702
10945, 19376
10946, 12517
10947, 14174
10948, 9162
10949, 10445
10950, 11807
10951, 13637
10952, 18323
10953, 12134
10954, 11951
10955, 11227
10956, 21061
10957, 10624
10958, 12659
10959, 14826
10960, 10478
10961, 18671
10962, 15816
10963, 12914
10964, 9076
10965, 10089
10966, 15725
10967, 20332
10968, 8243
10969, 10275
10970, 10643
10971, 11117
10972, 9041
10973, 10218
10974, 18312
10975, 17396
10976, 20341
10977, 11650
10978, 9054
10979, 8534
10980, 15566
10981, 10524
10982, 15289
10983, 10966
10984, 10847
10985, 12338
10986, 10133
10987, 13872
10988, 13687
10989, 10429
10990, 11615
10991, 9773
10992, 16300
10993, 14716
10994, 10490
10995, 11464
10996, 11244
10997, 9595
10998, 17035
10999, 12722
11000, 16342
11001, 8582
11002, 19513
11003, 15022
11004, 11276
11005, 19249
11006, 12710
11007, 13956
11008, 11538
11009, 8990
11010, 14520
11011, 18751
11012, 11687
11013, 15456
11014, 9784
11015, 13420
11016, 13232
11017, 12044
11018, 12825
11019, 18385
11020, 8181
11021, 9708
11022, 11064
11023, 10748
11024, 14248
11025, 12713
11026, 21071
11027, 16578
11028, 14492
11029, 10555
11030, 19017
11031, 16046
11032, 17891
11033, 16065
11034, 15541
11035, 10019
11036, 16563
11037, 17122
11038, 11657
11039, 15111
11040, 15641
11041, 10552
11042, 12840
11043, 11219
11044, 13697
11045, 10728
11046, 15914
11047, 17925
11048, 10219
11049, 10851
11050, 11743
11051, 12798
11052, 9895
11053, 22442
11054, 12273
11055, 20091
11056, 25074
11057, 25968
11058, 10619
11059, 24135
11060, 12747
11061, 14127
11062, 16859
11063, 15791
11064, 8972
11065, 16930
11066, 9872
11067, 9794
11068, 12649
11069, 14320
11070, 15191
11071, 14413
11072, 10634
11073, 21500
11074, 10083
11075, 15435
11076, 23073
11077, 14041
11078, 10162
11079, 22134
11080, 18774
11081, 11280
11082, 18639
11083, 25691
11084, 11562
11085, 11039
11086, 9503
11087, 11179
11088, 10254
11089, 10236
11090, 17452
11091, 11234
11092, 18820
11093, 10211
11094, 10598
11095, 15422
11096, 13108
11097, 10546
11098, 17140
11099, 24501
11100, 10333
11101, 19968
11102, 20732
11103, 21226
11104, 19763
11105, 19768
11106, 13864
11107, 13022
11108, 18368
11109, 15104
11110, 16687
11111, 16333
11112, 19550
11113, 15928
11114, 17519
11115, 11900
11116, 10514
11117, 14101
11118, 10005
11119, 10911
11120, 21811
11121, 12107
11122, 10028
11123, 10405
11124, 15983
11125, 15934
11126, 18612
11127, 18828
11128, 22246
11129, 14344
11130, 16719
11131, 13439
11132, 16147
11133, 13770
11134, 11116
11135, 11285
11136, 11688
11137, 14369
11138, 12238
11139, 12022
11140, 14582
11141, 13971
11142, 15832
11143, 19565
11144, 12894
11145, 14008
11146, 28024
11147, 19162
11148, 18150
11149, 13031
11150, 24131
11151, 11260
11152, 18680
11153, 12831
11154, 16158
11155, 26293
11156, 19971
11157, 13106
11158, 13515
11159, 21864
11160, 19213
11161, 11509
11162, 10472
11163, 14454
11164, 13032
11165, 18423
11166, 22036
11167, 20055
11168, 15207
11169, 15645
11170, 12357
11171, 16450
11172, 20570
11173, 19583
11174, 10466
11175, 25140
11176, 10859
11177, 10041
11178, 13996
11179, 14891
11180, 15077
11181, 13871
11182, 19267
11183, 14161
11184, 9825
11185, 9475
11186, 8392
11187, 11855
11188, 8417
11189, 9564
11190, 11066
11191, 14590
11192, 14305
11193, 11444
11194, 17515
11195, 10950
11196, 13562
11197, 13833
11198, 11789
11199, 13268
11200, 10436
11201, 11470
11202, 17662
11203, 11079
11204, 16361
11205, 19327
11206, 11554
11207, 11688
11208, 14364
11209, 12444
11210, 18781
11211, 22589
11212, 11079
11213, 12966
11214, 11446
11215, 13698
11216, 13570
11217, 17941
11218, 8263
11219, 11316
11220, 13550
11221, 10350
11222, 17164
11223, 15141
11224, 26546
11225, 10026
11226, 22137
11227, 12456
11228, 23913
11229, 17366
11230, 21544
11231, 14981
11232, 12197
11233, 13894
11234, 19793
11235, 13143
11236, 17450
11237, 11795
11238, 11349
11239, 11639
11240, 21060
11241, 11891
11242, 18743
11243, 10009
11244, 11121
11245, 7650
11246, 13389
11247, 11735
11248, 22595
11249, 26274
11250, 18246
11251, 14402
11252, 13382
11253, 14097
11254, 15770
11255, 16601
11256, 14303
11257, 11791
11258, 13653
11259, 14229
11260, 14532
11261, 23392
11262, 14892
11263, 16392
11264, 15178
11265, 18772
11266, 11328
11267, 17018
11268, 11315
11269, 10297
11270, 14317
11271, 21527
11272, 16622
11273, 20190
11274, 21331
11275, 11130
11276, 12035
11277, 16129
11278, 14961
11279, 17052
11280, 15931
11281, 14211
11282, 10056
11283, 11445
11284, 16776
11285, 11051
11286, 19113
11287, 16810
11288, 9583
11289, 11043
11290, 12610
11291, 11887
11292, 12735
11293, 11742
11294, 9014
11295, 13129
11296, 14972
11297, 13754
11298, 10821
11299, 15757
11300, 13761
11301, 10822
11302, 19068
11303, 12367
11304, 15414
11305, 18755
11306, 12297
11307, 11201
11308, 13960
11309, 13141
11310, 10322
11311, 9799
11312, 11534
11313, 17820
11314, 11034
11315, 23129
11316, 16228
11317, 11743
11318, 13375
11319, 22214
11320, 16836
11321, 23467
11322, 12519
11323, 16765
11324, 15549
11325, 11691
11326, 17929
11327, 13185
11328, 10412
11329, 13330
11330, 15968
11331, 9981
11332, 10404
11333, 14648
11334, 13192
11335, 20749
11336, 12205
11337, 11563
11338, 14807
11339, 19914
11340, 16950
11341, 10745
11342, 10569
11343, 13352
11344, 17605
11345, 20557
11346, 21958
11347, 13183
11348, 14593
11349, 12033
11350, 13599
11351, 10830
11352, 12961
11353, 9059
11354, 8756
11355, 13280
11356, 9617
11357, 12859
11358, 10072
11359, 10952
11360, 11846
11361, 16636
11362, 15180
11363, 11900
11364, 11096
11365, 11067
11366, 14438
11367, 13170
11368, 15132
11369, 11118
11370, 14456
11371, 11283
11372, 13879
11373, 10991
11374, 15551
11375, 16133
11376, 13044
11377, 9841
11378, 15404
11379, 9297
11380, 14377
11381, 11661
11382, 17020
11383, 31849
11384, 13185
11385, 18157
11386, 12028
11387, 11760
11388, 11896
11389, 17719
11390, 28253
11391, 12559
11392, 12495
11393, 13513
11394, 14112
11395, 10939
11396, 12437
11397, 15017
11398, 22849
11399, 12261
11400, 15905
11401, 13007
11402, 10799
11403, 10571
11404, 14487
11405, 12728
11406, 16610
11407, 20268
11408, 10102
11409, 13793
11410, 11839
11411, 12437
11412, 14913
11413, 13436
11414, 12479
11415, 15265
11416, 13083
11417, 14694
11418, 17961
11419, 16441
11420, 12768
11421, 11140
11422, 12726
11423, 13137
11424, 13318
11425, 13186
11426, 9803
11427, 8392
11428, 10335
11429, 11495
11430, 14078
11431, 13077
11432, 18090
11433, 17251
11434, 17121
11435, 14002
11436, 19580
11437, 19900
11438, 8864
11439, 10432
11440, 16484
11441, 13011
11442, 18147
11443, 14131
11444, 10898
11445, 12395
11446, 11632
11447, 15370
11448, 19656
11449, 18392
11450, 9831
11451, 14693
11452, 14508
11453, 14265
11454, 22811
11455, 11975
11456, 12455
11457, 20826
11458, 10480
11459, 13291
11460, 16430
11461, 14388
11462, 16142
11463, 13251
11464, 19377
11465, 12400
11466, 16989
11467, 17770
11468, 15276
11469, 12417
11470, 10928
11471, 14701
11472, 14521
11473, 9906
11474, 10255
11475, 11788
11476, 18405
11477, 11063
11478, 16062
11479, 12116
11480, 16239
11481, 9297
11482, 14207
11483, 16476
11484, 22822
11485, 22822
11486, 11385
11487, 10267
11488, 15082
11489, 8893
11490, 10637
11491, 8330
11492, 10080
11493, 13973
11494, 20468
11495, 15538
11496, 14525
11497, 26656
11498, 13384
11499, 15764
11500, 11175
11501, 13734
11502, 13326
11503, 10717
11504, 10679
11505, 10092
11506, 10134
11507, 16062
11508, 11264
11509, 9162
11510, 14789
11511, 14586
11512, 9472
11513, 9996
11514, 17781
11515, 13179
11516, 15521
11518, 15979
11519, 10472
11520, 10731
11521, 19999
11522, 20578
11523, 11883
11524, 14068
11525, 17578
11526, 16764
11527, 10787
11528, 9276
11529, 15457
11530, 13801
11531, 20602
11532, 12352
11533, 13165
11534, 14255
11535, 13814
11536, 23208
11537, 11705
11538, 18768
11539, 19195
11540, 17681
11541, 9618
11542, 13610
11543, 13362
11544, 13100
11545, 10432
11546, 16852
11547, 13237
11548, 19865
11549, 10996
11550, 12227
11551, 17598
11552, 23418
11553, 13367
11554, 12449
11555, 19894
11556, 10074
11557, 19514
11558, 15795
11559, 14675
11560, 13763
11561, 20810
11562, 13660
11563, 20211
11564, 10941
11565, 22910
11566, 15084
11567, 18026
11568, 14871
11569, 14733
11570, 11056
11571, 7975
11572, 15824
11573, 11517
11574, 7261
11575, 10753
11576, 12712
11577, 21254
11578, 13166
11579, 23997
11580, 24680
11581, 13592
11582, 28524
11583, 19628
11584, 17126
11585, 10940
11586, 18011
11587, 19530
11588, 18791
11589, 15722
11590, 13802
11591, 13197
11592, 14733
11593, 17921
11594, 12400
11595, 12995
11596, 8833
11597, 9487
11598, 9837
11599, 11187
11600, 14376
11601, 15252
11602, 13752
11603, 25322
11604, 15799
11605, 17003
11606, 25150
11607, 17349
11608, 23082
11609, 10866
11610, 14772
11611, 11782
11612, 14178
11613, 25532
11614, 21955
11615, 17692
11616, 17964
11617, 10402
11618, 15847
11619, 17541
11620, 21122
11621, 14996
11622, 19718
11623, 18675
11624, 11359
11625, 13747
11626, 19844
11627, 17736
11628, 20520
11629, 15835
11630, 29507
11631, 14999
11632, 14301
11633, 24767
11634, 10955
11635, 20884
11636, 13710
11637, 15295
11638, 17017
11639, 11718
11640, 19843
11641, 9776
11642, 16813
11643, 8467
11644, 9303
11645, 9762
11646, 7187
11647, 7887
11648, 7828
11649, 10217
11650, 10774
11651, 10654
11652, 14359
11653, 17407
11654, 14770
11655, 18062
11656, 14330
11657, 11164
11658, 18358
11659, 15558
11660, 16948
11661, 18151
11662, 17427
11663, 13144
11664, 18897
11665, 13350
11666, 25832
11667, 18606
11668, 11628
11669, 15957
11670, 18583
11671, 15066
11672, 19425
11673, 10468
11674, 11799
11675, 20227
11676, 27387
11677, 17353
11678, 16815
11679, 25170
11680, 15139
11681, 22483
11682, 12897
11683, 17466
11684, 9643
11685, 9645
11686, 16230
11687, 12852
11688, 13177
11689, 18033
11690, 24787
11691, 25093
11692, 14698
11693, 24818
11694, 14322
11695, 16713
11696, 16338
11697, 23434
11698, 12257
11699, 11565
11700, 18029
11701, 10498
11702, 17485
11703, 23772
11704, 22949
11705, 21316
11706, 11950
11707, 23449
11708, 21851
11709, 16062
11710, 13264
11711, 10499
11712, 14543
11713, 15042
11714, 15469
11715, 19389
11716, 11744
11717, 12673
11718, 12847
11719, 13011
11720, 13416
11721, 14685
11722, 15197
11723, 12033
11724, 12471
11725, 17598
11726, 12954
11727, 10728
11728, 25955
11729, 13864
11730, 14565
11731, 14646
11732, 17568
11733, 16289
11734, 25638
11735, 15318
11736, 14947
11737, 14822
11738, 11458
11739, 15193
11740, 11397
11741, 9223
11742, 21403
11743, 24536
11744, 12787
11745, 10428
11746, 16201
11747, 10376
11748, 13393
11749, 16941
11750, 10288
11751, 11531
11752, 8999
11753, 17584
11754, 15480
11755, 8973
11756, 17297
11757, 11175
11758, 10389
11759, 11784
11760, 9657
11761, 9643
11762, 16555
11763, 19044
11764, 8388
11765, 11149
11766, 9906
11767, 23544
11768, 11257
11769, 10723
11770, 9593
11771, 16289
11772, 21105
11773, 13286
11774, 21290
11775, 22071
11776, 12325
11777, 10584
11778, 22532
11779, 25456
11780, 14824
11781, 10657
11782, 15526
11783, 13540
11784, 16529
11785, 15873
11786, 7820
11787, 11049
11788, 8304
11789, 13674
11790, 13728
11791, 13956
11792, 9836
11793, 17553
11794, 12282
11795, 9655
11796, 17810
11797, 18172
11798, 14515
11799, 8347
11800, 17024
11801, 13593
11802, 11881
11803, 15497
11804, 9941
11805, 12027
11806, 7426
11807, 9413
11808, 12802
11809, 8721
11810, 10408
11811, 10459
11812, 10948
11813, 8065
11814, 9426
11815, 10936
11816, 11695
11817, 13449
11818, 10701
11819, 13783
11820, 9006
11821, 9798
11822, 7702
11823, 7005
11824, 9485
11825, 8840
11826, 7395
11827, 9348
11828, 13996
11829, 11123
11830, 11195
11831, 13021
11832, 10932
11833, 20478
11834, 10313
11835, 13902
11836, 8798
11837, 19593
11838, 15495
11839, 17721
11840, 9445
11841, 8591
11842, 11771
11843, 9933
11844, 9012
11845, 8975
11846, 7164
11847, 7378
11848, 5598
11849, 7627
11850, 7960
11851, 10879
11852, 8365
11853, 7168
11854, 6462
11855, 8317
11856, 8592
11857, 11130
11858, 11380
11859, 8859
11860, 10797
11861, 9618
11862, 10179
11863, 10632
11864, 9569
11865, 10125
11866, 11339
11867, 9193
11868, 9311
11869, 11615
11870, 7877
11871, 7844
11872, 9602
11873, 8943
11874, 10117
11875, 11836
11876, 11525
11877, 12522
11878, 8949
11879, 7868
11880, 13601
11881, 8330
11882, 9135
11883, 11344
11884, 6911
11885, 10642
11886, 11719
11887, 15172
11888, 11308
11889, 15717
11890, 14008
11891, 10872
11892, 11751
11893, 10090
11894, 9567
11895, 8726
11896, 8156
11897, 7284
11898, 7565
11899, 11533
11900, 12694
11901, 7614
11902, 7072
11903, 12360
11904, 12557
11905, 10508
11906, 7065
11907, 7590
11908, 7332
11909, 9129
11910, 8407
11911, 9803
11912, 8416
11913, 11047
11914, 9807
11915, 12615
11916, 9820
11917, 8112
11918, 8433
11919, 10522
11920, 9329
11921, 8458
11922, 18334
11923, 13587
11924, 8817
11925, 7879
11926, 8354
11927, 9038
11928, 7146
11929, 5746
11930, 6085
11931, 6664
11932, 9001
11933, 8463
11934, 6188
11935, 6517
11936, 7145
11937, 7277
11938, 8938
11939, 9588
11940, 7971
11941, 7463
11942, 8128
11943, 10498
11944, 7899
11945, 6035
11946, 5912
11947, 6140
11948, 8976
11949, 9421
11950, 11162
11951, 11889
11952, 9358
11953, 10529
11954, 10499
11955, 11228
11956, 13346
11957, 10406
11958, 8278
11959, 6851
11960, 11018
11961, 7619
11962, 7804
11963, 7970
11964, 6636
11965, 8311
11966, 8095
11967, 8431
11968, 7863
11969, 7795
11970, 7953
11971, 13293
11972, 12336
11973, 10612
11974, 10231
11975, 8943
11976, 13284
11977, 11558
11978, 8853
11979, 10050
11980, 8167
11981, 5683
11982, 7510
11983, 10906
11984, 12416
11985, 8979
11986, 8013
11987, 11727
11988, 10843
11989, 9164
11990, 10222
11991, 8201
11992, 10165
11993, 7219
11994, 8616
11995, 8601
11996, 7112
11997, 6835
11998, 7765
11999, 7779
12000, 11423
12001, 7652
12002, 10652
12003, 14434
12004, 8567
12005, 8646
12006, 7855
12007, 9134
12008, 9310
12009, 12256
12010, 12553
12011, 12737
12012, 8163
12013, 6521
12014, 10812
12015, 9154
12016, 7857
12017, 13017
12018, 11284
12019, 10458
12020, 9517
12021, 12560
12022, 10471
12023, 9375
12024, 8387
12025, 8611
12026, 13363
12027, 8761
12028, 12187
12029, 8809
12030, 8557
12031, 9174
12032, 9246
12033, 9781
12034, 8520
12035, 10441
12036, 8991
12037, 7838
12038, 8162
12039, 8447
12040, 7910
12041, 10086
12042, 8073
12043, 11864
12044, 10148
12045, 9261
12046, 7236
12047, 7722
12048, 6991
12049, 13569
12050, 12164
12051, 11245
12052, 8686
12053, 8582
12054, 11532
12055, 8650
12056, 8982
12057, 8652
12058, 10937
12059, 10872
12060, 9959
12061, 11250
12062, 11627
12063, 16792
12064, 8588
12065, 14633
12066, 11122
12067, 8168
12068, 8701
12069, 11900
12070, 12577
12071, 9064
12072, 9288
12073, 13431
12074, 13521
12075, 17101
12076, 18553
12077, 9105
12078, 6546
12079, 9314
12080, 8255
12081, 10327
12082, 10029
12083, 10193
12084, 13608
12085, 10782
12086, 9211
12087, 10388
12088, 8237
12089, 8108
12090, 10136
12091, 10013
12092, 9610
12093, 9065
12094, 6504
12095, 8080
12096, 9774
12097, 9629
12098, 9149
12099, 9829
12100, 10039
12101, 10017
12102, 14091
12103, 8920
12104, 10385
12105, 6430
12106, 8754
12107, 11700
12108, 12656
12109, 11023
12110, 10892
12111, 11517
12112, 7753
12113, 8636
12114, 8968
12115, 9015
12116, 9111
12117, 14023
12118, 13148
12119, 8523
12120, 9337
12121, 13932
12122, 9234
12123, 13683
12124, 14888
12125, 10863
12126, 12881
12127, 15514
12128, 13198
12129, 10243
12130, 12687
12131, 8223
12132, 11432
12133, 11043
12134, 9356
12135, 8422
12136, 7985
12137, 7284
12138, 6628
12139, 7724
12140, 9969
12141, 10793
12142, 7246
